,s_name_x,en_name_x,lon_x,lat_x,s_name_y,en_name_y,lon_y,lat_y,distance_ft,resistance
41816129,Carya illinoinensis,Pecan,-97.6917200975721,30.2738492504669,Ulmus crassifolia,Cedar elm,-97.6916867831967,30.2738704845005,13.045116349052279,1
41820303,Carya illinoinensis,Pecan,-97.6917200975721,30.2738492504669,Ulmus americana,American elm,-97.6916645616535,30.273741116475,43.15494517764348,1
41820596,Carya illinoinensis,Pecan,-97.6917200975721,30.2738492504669,Ulmus americana,American elm,-97.6916724771319,30.2737274448068,46.90075940755434,1
41820629,Carya illinoinensis,Pecan,-97.6917200975721,30.2738492504669,Ulmus americana,American elm,-97.6916893278302,30.273728865089303,44.97533707717493,1
41823877,Carya illinoinensis,Pecan,-97.6917200975721,30.2738492504669,Celtis laevigata,Sugarberry,-97.69157152843741,30.273889285699898,49.03411504095694,1
41825608,Carya illinoinensis,Pecan,-97.6917200975721,30.2738492504669,Prosopis glandulosa,Honey mesquite,-97.6918545520953,30.2738351897461,42.67089391794917,1
41839253,Carya illinoinensis,Pecan,-97.73436102335859,30.251193178979,Quercus fusiformis,Texas live oak,-97.7345141258723,30.2511933964927,48.24791602631042,1
41845386,Carya illinoinensis,Pecan,-97.73436102335859,30.251193178979,Triadica sebifera,Chinese tallow tree,-97.73446144088591,30.2512970336532,49.364641133374,1
41845488,Carya illinoinensis,Pecan,-97.73436102335859,30.251193178979,Triadica sebifera,Chinese tallow tree,-97.7343932317205,30.2512583001956,25.834447647356996,1
41858261,Carya illinoinensis,Pecan,-97.6819327367498,30.3534996843289,Quercus fusiformis,Texas live oak,-97.68196827248501,30.3533998919132,38.085543889029154,1
41858525,Carya illinoinensis,Pecan,-97.6819327367498,30.3534996843289,Quercus fusiformis,Texas live oak,-97.6820009234951,30.3534557668439,26.785523672891298,1
41859028,Carya illinoinensis,Pecan,-97.6819327367498,30.3534996843289,Quercus fusiformis,Texas live oak,-97.68207241215342,30.3534913223083,44.07629574586325,1
41879570,Carya illinoinensis,Pecan,-97.73255751305891,30.2503961078902,Quercus fusiformis,Texas live oak,-97.73256498660709,30.250283330602798,41.209935692686884,1
41952762,Carya illinoinensis,Pecan,-97.7645433996526,30.2869065861543,Diospyros virginiana,American persimmon,-97.7643898367954,30.2868929741477,48.62953156973508,1
41977275,Carya illinoinensis,Pecan,-97.7367374086655,30.2737064515421,Ulmus crassifolia,Cedar elm,-97.7366943400338,30.2736430635917,26.81191348938573,1
41982564,Carya illinoinensis,Pecan,-97.7367374086655,30.2737064515421,Ulmus americana,American elm,-97.7367087482139,30.273821653074602,42.986093005985595,1
41982948,Carya illinoinensis,Pecan,-97.7367374086655,30.2737064515421,Ulmus americana,American elm,-97.7366540266579,30.2736633416374,30.61828689138274,1
41983397,Carya illinoinensis,Pecan,-97.7367374086655,30.2737064515421,Quercus virginiana,Southern live oak,-97.73673040816129,30.2737413458492,12.919543037432367,1
41983610,Carya illinoinensis,Pecan,-97.7367374086655,30.2737064515421,Quercus virginiana,Southern live oak,-97.7367350673347,30.2737086599547,1.0923514862435206,1
41984063,Carya illinoinensis,Pecan,-97.7367374086655,30.2737064515421,Quercus virginiana,Southern live oak,-97.7366965621252,30.273735960592198,16.778177726115764,1
41984485,Carya illinoinensis,Pecan,-97.7367374086655,30.2737064515421,Quercus virginiana,Southern live oak,-97.73670115009199,30.273634922596997,28.48565373735597,1
41986470,Carya illinoinensis,Pecan,-97.7367374086655,30.2737064515421,Celtis laevigata,Sugarberry,-97.73667871610711,30.273606607255303,40.849578141723,1
42017857,Carya illinoinensis,Pecan,-97.71416548346409,30.2688088417893,Ulmus crassifolia,Cedar elm,-97.71413256192949,30.268680359538898,48.00599550156016,1
42076569,Carya illinoinensis,Pecan,-97.7594004466014,30.2398796405474,Juniperus ashei,Ashe juniper,-97.75930248928209,30.2398350412891,34.898193322760584,1
42091811,Carya illinoinensis,Pecan,-97.7594004466014,30.2398796405474,Quercus shumardii,Shumard oak,-97.75933903827601,30.239792458167802,37.23109317969848,1
42137904,Carya illinoinensis,Pecan,-97.77042848701309,30.2682521335285,Ulmus crassifolia,Cedar elm,-97.77058356155729,30.2682649984997,49.085703190695405,1
42138496,Carya illinoinensis,Pecan,-97.77042848701309,30.2682521335285,Ulmus crassifolia,Cedar elm,-97.770334615781,30.2683161534939,37.68636954451951,1
42140748,Carya illinoinensis,Pecan,-97.77042848701309,30.2682521335285,Ulmus crassifolia,Cedar elm,-97.77029484879552,30.268233865362703,42.63082122281931,1
42200425,Carya illinoinensis,Pecan,-97.71328014908991,30.2670810360884,Ulmus crassifolia,Cedar elm,-97.713246375953,30.267020195041198,24.61467729145462,1
42241800,Carya illinoinensis,Pecan,-97.71391540223209,30.267627648761202,Ulmus crassifolia,Cedar elm,-97.7140309416271,30.267701850141396,45.3656003557497,1
42288776,Carya illinoinensis,Pecan,-97.7364882845901,30.274211785331303,Quercus virginiana,Southern live oak,-97.73638196743559,30.274113065578604,49.18362169639805,1
42314690,Carya illinoinensis,Pecan,-97.7353398063286,30.275404598689605,Acer negundo,Box elder,-97.73534537944441,30.275391784713502,4.993578152230858,1
42359782,Carya illinoinensis,Pecan,-97.7136235797174,30.269619735678397,Acacia farnesiana,Needle bush,-97.71369,30.269571999999997,27.225411780934454,1
42388366,Carya illinoinensis,Pecan,-97.73443924396629,30.2571605635327,Ulmus americana,American elm,-97.7344458552235,30.2571468358632,5.424067422130643,1
42388666,Carya illinoinensis,Pecan,-97.73443924396629,30.2571605635327,Ulmus americana,American elm,-97.73438815389,30.257158949650396,16.11001886922039,1
42399174,Carya illinoinensis,Pecan,-97.75232641328951,30.281816072973104,Quercus macrocarpa,Bur oak,-97.752376854874,30.2818839225159,29.414297106870936,1
42399453,Carya illinoinensis,Pecan,-97.75232641328951,30.281816072973104,Quercus macrocarpa,Bur oak,-97.7522207062635,30.2818950787745,44.04220860163814,1
42399653,Carya illinoinensis,Pecan,-97.75232641328951,30.281816072973104,Quercus macrocarpa,Bur oak,-97.75227878566608,30.28170457794,43.354029730650275,1
42400364,Carya illinoinensis,Pecan,-97.75232641328951,30.281816072973104,Ginkgo biloba,Ginkgo,-97.75232115873699,30.281856122189,14.703938402239435,1
42401637,Carya illinoinensis,Pecan,-97.75232641328951,30.281816072973104,Ulmus crassifolia,Cedar elm,-97.7521814065662,30.2818597158592,48.377356231189125,1
42405471,Carya illinoinensis,Pecan,-97.75232641328951,30.281816072973104,Quercus fusiformis,Texas live oak,-97.7522735291463,30.281777906326603,21.71262474360408,1
42405619,Carya illinoinensis,Pecan,-97.75232641328951,30.281816072973104,Quercus fusiformis,Texas live oak,-97.75227195652529,30.2818236945903,17.379696428947113,1
42407206,Carya illinoinensis,Pecan,-97.75232641328951,30.281816072973104,Quercus fusiformis,Texas live oak,-97.7522190974248,30.2818249128726,33.96182023840413,1
42407608,Carya illinoinensis,Pecan,-97.75232641328951,30.281816072973104,Ehretia anacua,Anacua,-97.75232593184,30.281843566608302,10.03117234088497,1
42411484,Carya illinoinensis,Pecan,-97.75232641328951,30.281816072973104,Quercus polymorpha,Mexican white oak,-97.75235131573851,30.2817001256997,43.02039908735706,1
42411608,Carya illinoinensis,Pecan,-97.75232641328951,30.281816072973104,Quercus buckleyi,Texas red oak,-97.75239311307959,30.281755891149803,30.39022039299671,1
42411769,Carya illinoinensis,Pecan,-97.75232641328951,30.281816072973104,Quercus buckleyi,Texas red oak,-97.7524143136985,30.2819004913478,41.415977890972925,1
42415574,Carya illinoinensis,Pecan,-97.75232641328951,30.281816072973104,Acer grandidentatum,Bigtooth maple,-97.7524641176972,30.2817764913768,45.72193280299664,1
42439386,Carya illinoinensis,Pecan,-97.7452787634345,30.2633163453087,Prunus mexicana,Mexican plum,-97.74517808027159,30.263304217959,32.03180783612352,1
42442483,Carya illinoinensis,Pecan,-97.7452787634345,30.2633163453087,Ulmus crassifolia,Cedar elm,-97.7453818913502,30.263337707785002,33.41659509226034,1
42443264,Carya illinoinensis,Pecan,-97.7452787634345,30.2633163453087,Ulmus crassifolia,Cedar elm,-97.7451878919631,30.263220695199102,45.138418895082076,1
42446527,Carya illinoinensis,Pecan,-97.7452787634345,30.2633163453087,Quercus fusiformis,Texas live oak,-97.74523783050871,30.263203964837604,42.97875930325118,1
42447304,Carya illinoinensis,Pecan,-97.7452787634345,30.2633163453087,Quercus fusiformis,Texas live oak,-97.7452942732217,30.2633334628814,7.929674561824387,1
42447528,Carya illinoinensis,Pecan,-97.7452787634345,30.2633163453087,Quercus fusiformis,Texas live oak,-97.7452128493257,30.263247053196,32.71652260180723,1
42459786,Carya illinoinensis,Pecan,-97.7455829527466,30.2633248273216,Prunus mexicana,Mexican plum,-97.74557112982691,30.263307288863697,7.403771403708428,1
42462499,Carya illinoinensis,Pecan,-97.7455829527466,30.2633248273216,Ulmus crassifolia,Cedar elm,-97.74544893958179,30.2633646957281,44.66156103378778,1
42467082,Carya illinoinensis,Pecan,-97.7455829527466,30.2633248273216,Quercus fusiformis,Texas live oak,-97.7455490957036,30.263325518675998,10.671178115866198,1
42467591,Carya illinoinensis,Pecan,-97.7455829527466,30.2633248273216,Quercus fusiformis,Texas live oak,-97.7457129270916,30.2634025640552,49.81472435296702,1
42534399,Carya illinoinensis,Pecan,-97.688127979942,30.2597785805932,Celtis laevigata,Sugarberry,-97.68819921661941,30.259677463042102,43.18183412760817,1
42534873,Carya illinoinensis,Pecan,-97.688127979942,30.2597785805932,Celtis laevigata,Sugarberry,-97.68811349742751,30.259759029017896,8.467629330181055,1
42534874,Carya illinoinensis,Pecan,-97.688127979942,30.2597785805932,Celtis laevigata,Sugarberry,-97.6881970779429,30.2596942513459,37.68980526341593,1
42535519,Carya illinoinensis,Pecan,-97.688127979942,30.2597785805932,Prosopis glandulosa,Honey mesquite,-97.6882011110009,30.259678849363198,43.06702684589907,1
42537749,Carya illinoinensis,Pecan,-97.688127979942,30.2597785805932,Acer negundo,Box elder,-97.68816158571991,30.2597107083672,26.93000563293537,1
42537838,Carya illinoinensis,Pecan,-97.688127979942,30.2597785805932,Acer negundo,Box elder,-97.6881615248509,30.2597418409326,17.069640506678972,1
42651329,Carya illinoinensis,Pecan,-97.7684311880958,30.2637843073208,Celtis occidentalis,Common hackberry,-97.7683782382484,30.263724885135197,27.35499845226361,1
42652184,Carya illinoinensis,Pecan,-97.7684311880958,30.2637843073208,Ulmus americana,American elm,-97.768410753018,30.2637747115563,7.329045471374319,1
42652246,Carya illinoinensis,Pecan,-97.7684311880958,30.2637843073208,Ulmus americana,American elm,-97.76855451175079,30.2637003881505,49.46969783443893,1
42652317,Carya illinoinensis,Pecan,-97.7684311880958,30.2637843073208,Ulmus americana,American elm,-97.7683627142557,30.2637272425697,29.98161646229457,1
42663048,Carya illinoinensis,Pecan,-97.7644561421661,30.281871206007498,Quercus macrocarpa,Bur oak,-97.76442310300449,30.2818052234601,26.22524091333595,1
42669822,Carya illinoinensis,Pecan,-97.7644561421661,30.281871206007498,Quercus fusiformis,Texas live oak,-97.7645206884556,30.2818368836864,23.880296981589957,1
42706608,Carya illinoinensis,Pecan,-97.7729639903915,30.2640600627303,Ulmus crassifolia,Cedar elm,-97.77306459224171,30.26411361441,37.235605978566596,1
42712284,Carya illinoinensis,Pecan,-97.7729639903915,30.2640600627303,Celtis occidentalis,Common hackberry,-97.773046452973,30.264072382472502,26.369218431219966,1
42747818,Carya illinoinensis,Pecan,-97.75093684390221,30.273111090777302,Ulmus crassifolia,Cedar elm,-97.7507869133931,30.2730857632803,48.13288381995517,1
42748582,Carya illinoinensis,Pecan,-97.75093684390221,30.273111090777302,Ulmus crassifolia,Cedar elm,-97.75105351142959,30.273087533949102,37.74897483716686,1
42748583,Carya illinoinensis,Pecan,-97.75093684390221,30.273111090777302,Ulmus crassifolia,Cedar elm,-97.75107263654009,30.2730465813603,48.82888151238785,1
42748585,Carya illinoinensis,Pecan,-97.75093684390221,30.273111090777302,Ulmus crassifolia,Cedar elm,-97.7508796429458,30.2731586733741,25.02231932890442,1
42748987,Carya illinoinensis,Pecan,-97.75093684390221,30.273111090777302,Ulmus crassifolia,Cedar elm,-97.7508043324757,30.273086087277697,42.734421849133795,1
42749381,Carya illinoinensis,Pecan,-97.75093684390221,30.273111090777302,Ulmus crassifolia,Cedar elm,-97.75097112832458,30.272996184734698,43.28852129128141,1
42749400,Carya illinoinensis,Pecan,-97.75093684390221,30.273111090777302,Ulmus crassifolia,Cedar elm,-97.75104270076,30.2730119012195,49.21111301386019,1
42750536,Carya illinoinensis,Pecan,-97.75093684390221,30.273111090777302,Quercus fusiformis,Texas live oak,-97.7510395149415,30.273040990721103,41.235764686858616,1
42750763,Carya illinoinensis,Pecan,-97.75093684390221,30.273111090777302,Quercus fusiformis,Texas live oak,-97.75105785885059,30.2730363551118,46.872776662062755,1
42751019,Carya illinoinensis,Pecan,-97.75093684390221,30.273111090777302,Quercus fusiformis,Texas live oak,-97.75082870956629,30.273205365325698,48.41031582852115,1
42751776,Carya illinoinensis,Pecan,-97.75093684390221,30.273111090777302,Quercus fusiformis,Texas live oak,-97.7508638789638,30.273206651619603,41.75908922440403,1
42753154,Carya illinoinensis,Pecan,-97.75093684390221,30.273111090777302,Celtis occidentalis,Common hackberry,-97.75097032748909,30.2729870648872,46.45978050267033,1
42753828,Carya illinoinensis,Pecan,-97.75093684390221,30.273111090777302,Ulmus americana,American elm,-97.75096979139359,30.2731255614715,11.645813252131731,1
42767042,Carya illinoinensis,Pecan,-97.750803851933,30.273073233684396,Ulmus crassifolia,Cedar elm,-97.75072567295841,30.273084171682896,24.952510407558417,1
42768104,Carya illinoinensis,Pecan,-97.750803851933,30.273073233684396,Ulmus crassifolia,Cedar elm,-97.7507869133931,30.2730857632803,7.026682244295449,1
42768871,Carya illinoinensis,Pecan,-97.750803851933,30.273073233684396,Ulmus crassifolia,Cedar elm,-97.7508796429458,30.2731586733741,39.26504489941641,1
42769273,Carya illinoinensis,Pecan,-97.750803851933,30.273073233684396,Ulmus crassifolia,Cedar elm,-97.7508043324757,30.273086087277697,4.691596853665291,1
42769291,Carya illinoinensis,Pecan,-97.750803851933,30.273073233684396,Ulmus crassifolia,Cedar elm,-97.7508600945703,30.2729584128898,45.48198529794867,1
42771305,Carya illinoinensis,Pecan,-97.750803851933,30.273073233684396,Quercus fusiformis,Texas live oak,-97.75082870956629,30.273205365325698,48.83537252399926,1
42771816,Carya illinoinensis,Pecan,-97.750803851933,30.273073233684396,Quercus fusiformis,Texas live oak,-97.75068204438129,30.272994016630697,48.04147900643984,1
42771842,Carya illinoinensis,Pecan,-97.750803851933,30.273073233684396,Quercus fusiformis,Texas live oak,-97.7507697471039,30.273196806673997,46.343875863624945,1
42772550,Carya illinoinensis,Pecan,-97.750803851933,30.273073233684396,Quercus fusiformis,Texas live oak,-97.7507172523943,30.273023467582696,32.77276420680264,1
42805648,Carya illinoinensis,Pecan,-97.6907097831396,30.274618628636,Quercus muehlenbergii,Chinkapin oak,-97.6906137761957,30.274528086451603,44.788129972090516,1
42805897,Carya illinoinensis,Pecan,-97.6907097831396,30.274618628636,Quercus muehlenbergii,Chinkapin oak,-97.6905830007283,30.2745896652775,41.31784734017307,1
42833224,Carya illinoinensis,Pecan,-97.73327797015742,30.250709061673103,Quercus fusiformis,Texas live oak,-97.7333023401544,30.2506040255814,39.08052286026178,1
42837667,Carya illinoinensis,Pecan,-97.73327797015742,30.250709061673103,Quercus buckleyi,Texas red oak,-97.7334056805765,30.250789873081697,49.888679538851584,1
42837952,Carya illinoinensis,Pecan,-97.73327797015742,30.250709061673103,Quercus buckleyi,Texas red oak,-97.7331860916909,30.2507057946697,28.978717405532958,1
42854738,Carya illinoinensis,Pecan,-97.71717612459851,30.2771284329505,Ulmus americana,American elm,-97.7171962567283,30.277102330310697,11.441529564020614,1
42854929,Carya illinoinensis,Pecan,-97.71717612459851,30.2771284329505,Ulmus americana,American elm,-97.7171770910816,30.2771021312298,9.600030240628145,1
43032574,Carya illinoinensis,Pecan,-97.72384412985778,30.2711451577694,Ulmus crassifolia,Cedar elm,-97.7237641416416,30.271038932554603,46.22637444058535,1
43033163,Carya illinoinensis,Pecan,-97.72384412985778,30.2711451577694,Ulmus crassifolia,Cedar elm,-97.7238729307836,30.2710303388798,42.859025549195565,1
43062535,Carya illinoinensis,Pecan,-97.7695412021775,30.264256503768202,Triadica sebifera,Chinese tallow tree,-97.7696186151647,30.264331321532396,36.60558526415472,1
43067694,Carya illinoinensis,Pecan,-97.7547086883665,30.2603765139971,Cercis canadensis,Eastern redbud,-97.75462779461529,30.260300901339804,37.55853044015008,1
43067764,Carya illinoinensis,Pecan,-97.7547086883665,30.2603765139971,Cercis canadensis,Eastern redbud,-97.75469578295059,30.2602618395382,42.031873245951154,1
43111351,Carya illinoinensis,Pecan,-97.7595862926252,30.239963876708497,Juniperus ashei,Ashe juniper,-97.75970527061821,30.240004194204303,40.27976121279817,1
43162963,Carya illinoinensis,Pecan,-97.75712232728,30.3622050461673,Celtis laevigata,Sugarberry,-97.75706657293101,30.3622678996783,28.875312859634693,1
43163193,Carya illinoinensis,Pecan,-97.75712232728,30.3622050461673,Celtis laevigata,Sugarberry,-97.75703810527142,30.362319639393398,49.50258352408423,1
43163913,Carya illinoinensis,Pecan,-97.75712232728,30.3622050461673,Celtis laevigata,Sugarberry,-97.757079280613,30.36225046991,21.40581765959598,1
43231070,Carya illinoinensis,Pecan,-97.73201325869971,30.291226205736,Quercus macrocarpa,Bur oak,-97.7318975300623,30.291201425348703,37.559372566108046,1
43234542,Carya illinoinensis,Pecan,-97.73201325869971,30.291226205736,Ulmus crassifolia,Cedar elm,-97.73197598998621,30.291097211672398,48.500952886420926,1
43234758,Carya illinoinensis,Pecan,-97.73201325869971,30.291226205736,Ulmus crassifolia,Cedar elm,-97.73192739988359,30.2913319882237,47.124681341226044,1
43235553,Carya illinoinensis,Pecan,-97.73201325869971,30.291226205736,Ulmus crassifolia,Cedar elm,-97.7319423892413,30.2913285278901,43.49464290780717,1
43235630,Carya illinoinensis,Pecan,-97.73201325869971,30.291226205736,Ulmus crassifolia,Cedar elm,-97.7319014063833,30.291323450499398,49.99997498091745,1
43245887,Carya illinoinensis,Pecan,-97.73201325869971,30.291226205736,Juniperus virginiana,Eastern red-cedar,-97.7320294255669,30.2911771638916,18.60177615803903,1
43250607,Carya illinoinensis,Pecan,-97.7435950669633,30.246305826925397,Cercis canadensis,Eastern redbud,-97.7437270750651,30.246336462646,43.077423845625134,1
43281177,Carya illinoinensis,Pecan,-97.7128927731638,30.2706058857702,Ulmus americana,American elm,-97.71276894681108,30.270540682670003,45.69384394114242,1
43294949,Carya illinoinensis,Pecan,-97.7431495426708,30.2481933510008,Ulmus crassifolia,Cedar elm,-97.74302203834169,30.248156762824802,42.34117753780574,1
43302593,Carya illinoinensis,Pecan,-97.7431495426708,30.2481933510008,Quercus virginiana,Southern live oak,-97.7432320090484,30.248084203810702,47.549050661672496,1
43303013,Carya illinoinensis,Pecan,-97.7431495426708,30.2481933510008,Quercus virginiana,Southern live oak,-97.743081926616,30.2480719825668,49.13750678363225,1
43303253,Carya illinoinensis,Pecan,-97.7431495426708,30.2481933510008,Quercus virginiana,Southern live oak,-97.7432243882848,30.248089605437197,44.595981507112676,1
43305167,Carya illinoinensis,Pecan,-97.7431495426708,30.2481933510008,Celtis laevigata,Sugarberry,-97.7432750846406,30.2481719023795,40.3301366334057,1
43316365,Carya illinoinensis,Pecan,-97.6751778154496,30.310337027251002,Ulmus crassifolia,Cedar elm,-97.6751380174479,30.3102365944374,38.723807854094446,1
43316624,Carya illinoinensis,Pecan,-97.6751778154496,30.310337027251002,Ulmus crassifolia,Cedar elm,-97.67524282401008,30.3102260409229,45.3714122689316,1
43329563,Carya illinoinensis,Pecan,-97.6751778154496,30.310337027251002,Arbutus xalapensis,Texas madrone,-97.67520746310129,30.310437116924,37.68894803069912,1
43341710,Carya illinoinensis,Pecan,-97.6923200969969,30.2613186236994,Ulmus americana,American elm,-97.6922802823079,30.2614050927599,33.94821587725498,1
43365599,Carya illinoinensis,Pecan,-97.757038856412,30.2607196243933,Celtis laevigata,Sugarberry,-97.7571125275198,30.260744304864396,24.898975831330663,1
43386346,Carya illinoinensis,Pecan,-97.69813796580601,30.3110420349407,Celtis laevigata,Sugarberry,-97.6981940763854,30.3109503733673,37.82158166634935,1
43423128,Carya illinoinensis,Pecan,-97.69152744903678,30.259509271971602,Ulmus americana,American elm,-97.6916317942032,30.259449704535605,39.41226278739789,1
43476123,Carya illinoinensis,Pecan,-97.74748345629459,30.3024754204844,Juniperus ashei,Ashe juniper,-97.74748581562478,30.3025305019405,20.10814735857417,1
43511506,Carya illinoinensis,Pecan,-97.7272970182687,30.307452447884998,Acer negundo,Box elder,-97.72719868018629,30.307500917728,35.66410289649159,1
43531882,Carya illinoinensis,Pecan,-97.72654278232821,30.307444455002,Acer negundo,Box elder,-97.7265691190013,30.3073342889112,41.03704420158482,1
43531914,Carya illinoinensis,Pecan,-97.72654278232821,30.307444455002,Acer negundo,Box elder,-97.72658942231341,30.3074991454362,24.77604057480898,1
43536491,Carya illinoinensis,Pecan,-97.74320788911508,30.246653292741104,Juniperus ashei,Ashe juniper,-97.7430589446103,30.2466595238227,46.99469712347153,1
43536700,Carya illinoinensis,Pecan,-97.74320788911508,30.246653292741104,Juniperus ashei,Ashe juniper,-97.743346969356,30.2467012379495,47.19204737189869,1
43536782,Carya illinoinensis,Pecan,-97.74320788911508,30.246653292741104,Juniperus ashei,Ashe juniper,-97.7433321995487,30.246726352832397,47.38328787570415,1
43537271,Carya illinoinensis,Pecan,-97.74320788911508,30.246653292741104,Juniperus ashei,Ashe juniper,-97.743087945279,30.2467162565058,44.23201477208802,1
43537316,Carya illinoinensis,Pecan,-97.74320788911508,30.246653292741104,Juniperus ashei,Ashe juniper,-97.7432512746418,30.246607744561,21.51878332267942,1
43537333,Carya illinoinensis,Pecan,-97.74320788911508,30.246653292741104,Juniperus ashei,Ashe juniper,-97.7430917066189,30.246739423435397,48.248893216289325,1
43537723,Carya illinoinensis,Pecan,-97.74320788911508,30.246653292741104,Ulmus crassifolia,Cedar elm,-97.7432905176009,30.2465489384509,46.123783499917394,1
43538403,Carya illinoinensis,Pecan,-97.74320788911508,30.246653292741104,Ulmus crassifolia,Cedar elm,-97.74328846843821,30.2465969727809,32.66539017230316,1
43538404,Carya illinoinensis,Pecan,-97.74320788911508,30.246653292741104,Ulmus crassifolia,Cedar elm,-97.74334038134859,30.246607923736,44.91551795862478,1
43538775,Carya illinoinensis,Pecan,-97.74320788911508,30.246653292741104,Ulmus crassifolia,Cedar elm,-97.7432849649354,30.2465717086195,38.416834823344225,1
43539943,Carya illinoinensis,Pecan,-97.74320788911508,30.246653292741104,Ulmus crassifolia,Cedar elm,-97.74329783693491,30.2465807702915,38.77536227219047,1
43539944,Carya illinoinensis,Pecan,-97.74320788911508,30.246653292741104,Ulmus crassifolia,Cedar elm,-97.74329678034891,30.246571727336196,40.868179210463275,1
43539948,Carya illinoinensis,Pecan,-97.74320788911508,30.246653292741104,Ulmus crassifolia,Cedar elm,-97.7432308150981,30.2465567800168,35.942733595138264,1
43540358,Carya illinoinensis,Pecan,-97.74320788911508,30.246653292741104,Ulmus crassifolia,Cedar elm,-97.743281992065,30.246538479405398,47.95589357483709,1
43544293,Carya illinoinensis,Pecan,-97.74320788911508,30.246653292741104,Celtis occidentalis,Common hackberry,-97.7430844947042,30.2467054488919,43.29295914882096,1
43549989,Carya illinoinensis,Pecan,-97.74320788911508,30.246653292741104,Juniperus virginiana,Eastern red-cedar,-97.74312111849841,30.2467620749293,48.19432320789461,1
43550489,Carya illinoinensis,Pecan,-97.74320788911508,30.246653292741104,Juniperus virginiana,Eastern red-cedar,-97.74324224639359,30.246547522138,40.07683388330886,1
43556881,Carya illinoinensis,Pecan,-97.7442435279027,30.247326250545395,Juniperus ashei,Ashe juniper,-97.74417246658251,30.2472827616894,27.44506928279863,1
43557231,Carya illinoinensis,Pecan,-97.7442435279027,30.247326250545395,Juniperus ashei,Ashe juniper,-97.7441584600855,30.247246311924,39.61278699015559,1
43557458,Carya illinoinensis,Pecan,-97.7442435279027,30.247326250545395,Juniperus ashei,Ashe juniper,-97.7443126827528,30.2473079275623,22.795987955975676,1
43557603,Carya illinoinensis,Pecan,-97.7442435279027,30.247326250545395,Juniperus ashei,Ashe juniper,-97.7441542086849,30.2472973823392,30.054271670196833,1
43565626,Carya illinoinensis,Pecan,-97.7442435279027,30.247326250545395,Quercus virginiana,Southern live oak,-97.74422938311359,30.247214603324398,40.973524500580226,1
43566506,Carya illinoinensis,Pecan,-97.7442435279027,30.247326250545395,Quercus virginiana,Southern live oak,-97.7442458670796,30.247208308793503,43.03295640969138,1
43566762,Carya illinoinensis,Pecan,-97.7442435279027,30.247326250545395,Quercus virginiana,Southern live oak,-97.7443185542843,30.2473521020567,25.4557749707098,1
43569131,Carya illinoinensis,Pecan,-97.7442435279027,30.247326250545395,Celtis laevigata,Sugarberry,-97.74427486424021,30.2473519941783,13.628225220495663,1
43569170,Carya illinoinensis,Pecan,-97.7442435279027,30.247326250545395,Celtis laevigata,Sugarberry,-97.744172776516,30.247264148174896,31.78744264234838,1
43580511,Carya illinoinensis,Pecan,-97.7318892126769,30.290008429089102,Ulmus crassifolia,Cedar elm,-97.7317828169305,30.2899721373083,36.03597799163696,1
43587240,Carya illinoinensis,Pecan,-97.7318892126769,30.290008429089102,Quercus virginiana,Southern live oak,-97.7320110420337,30.2899836457347,39.42806376027231,1
43588712,Carya illinoinensis,Pecan,-97.7318892126769,30.290008429089102,Celtis laevigata,Sugarberry,-97.7319434171084,30.2900962482593,36.30367566438858,1
43589678,Carya illinoinensis,Pecan,-97.7318892126769,30.290008429089102,Celtis laevigata,Sugarberry,-97.7319442948912,30.290109550393602,40.76724566066804,1
43592614,Carya illinoinensis,Pecan,-97.7318892126769,30.290008429089102,Acer negundo,Box elder,-97.73193066165001,30.2899521727651,24.32437336331989,1
43592698,Carya illinoinensis,Pecan,-97.7318892126769,30.290008429089102,Acer negundo,Box elder,-97.731854771795,30.289881131044996,47.69038842501231,1
43600402,Carya illinoinensis,Pecan,-97.72459018241881,30.300553698857,Ulmus crassifolia,Cedar elm,-97.7245480059169,30.300565024816603,13.912304694016777,1
43605806,Carya illinoinensis,Pecan,-97.72459018241881,30.300553698857,Ulmus americana,American elm,-97.7244757317262,30.300484371055997,44.0365058030681,1
43606022,Carya illinoinensis,Pecan,-97.72459018241881,30.300553698857,Quercus virginiana,Southern live oak,-97.7245672602726,30.300614895075803,23.463583382504684,1
43613067,Carya illinoinensis,Pecan,-97.72459018241881,30.300553698857,Acer negundo,Box elder,-97.7245286761364,30.300558992625497,19.469013235731904,1
43615587,Carya illinoinensis,Pecan,-97.7600389799575,30.2404664898243,Cercis canadensis,Eastern redbud,-97.7601541571735,30.2403855512993,46.79291110011,1
43615736,Carya illinoinensis,Pecan,-97.7600389799575,30.2404664898243,Cercis canadensis,Eastern redbud,-97.7599035717281,30.2404412716184,43.65680920332621,1
43616119,Carya illinoinensis,Pecan,-97.7600389799575,30.2404664898243,Prunus mexicana,Mexican plum,-97.7601574854522,30.240436581201898,38.91035340459934,1
43626201,Carya illinoinensis,Pecan,-97.7600389799575,30.2404664898243,Quercus virginiana,Southern live oak,-97.7600023895311,30.240358492253606,41.051947903895396,1
43637905,Carya illinoinensis,Pecan,-97.72419289896808,30.300397945999897,Juniperus ashei,Ashe juniper,-97.72407813268059,30.300418849686103,36.94428819613946,1
43637906,Carya illinoinensis,Pecan,-97.72419289896808,30.300397945999897,Juniperus ashei,Ashe juniper,-97.72403833273701,30.300412621781202,48.97820367655464,1
